Detailed,,,,,,,,,
 ==================== ,,,,,,,,,
Variable,Value,Unit,Category,Channel,Collection,Image,Surpass Object,Time,ID
Intensity Min,0,,Surface,7,,Image 1,Surface contact Area - cd68,1,50
Intensity Min,0,,Surface,1,,Image 1,Surface contact Area - cd68,1,51
Intensity Min,0,,Surface,2,,Image 1,Surface contact Area - cd68,1,51
Intensity Min,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,51
Intensity Min,3,,Surface,4,,Image 1,Surface contact Area - cd68,1,51
Intensity Min,3,,Surface,5,,Image 1,Surface contact Area - cd68,1,51
Intensity Min,0,,Surface,6,,Image 1,Surface contact Area - cd68,1,51
Intensity Min,0,,Surface,7,,Image 1,Surface contact Area - cd68,1,51
Intensity Min,0,,Surface,1,,Image 1,Surface contact Area - cd68,1,52
Intensity Min,0,,Surface,2,,Image 1,Surface contact Area - cd68,1,52
Intensity Min,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,52
Intensity Min,1,,Surface,4,,Image 1,Surface contact Area - cd68,1,52
Intensity Min,1,,Surface,5,,Image 1,Surface contact Area - cd68,1,52
Intensity Min,0,,Surface,6,,Image 1,Surface contact Area - cd68,1,52
Intensity Min,0,,Surface,7,,Image 1,Surface contact Area - cd68,1,52
Intensity Min,0,,Surface,1,,Image 1,Surface contact Area - cd68,1,53
Intensity Min,0,,Surface,2,,Image 1,Surface contact Area - cd68,1,53
Intensity Min,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,53
Intensity Min,4,,Surface,4,,Image 1,Surface contact Area - cd68,1,53
Intensity Min,4,,Surface,5,,Image 1,Surface contact Area - cd68,1,53
Intensity Min,0,,Surface,6,,Image 1,Surface contact Area - cd68,1,53
Intensity Min,0,,Surface,7,,Image 1,Surface contact Area - cd68,1,53
Intensity Min,0,,Surface,1,,Image 1,Surface contact Area - cd68,1,54
Intensity Min,0,,Surface,2,,Image 1,Surface contact Area - cd68,1,54
Intensity Min,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,54
Intensity Min,5,,Surface,4,,Image 1,Surface contact Area - cd68,1,54
Intensity Min,5,,Surface,5,,Image 1,Surface contact Area - cd68,1,54
Intensity Min,0,,Surface,6,,Image 1,Surface contact Area - cd68,1,54
Intensity Min,0,,Surface,7,,Image 1,Surface contact Area - cd68,1,54
Intensity StdDev,0,,Surface,1,,Image 1,Surface contact Area - cd68,1,0
Intensity StdDev,0,,Surface,2,,Image 1,Surface contact Area - cd68,1,0
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,0
Intensity StdDev,0.632456,,Surface,4,,Image 1,Surface contact Area - cd68,1,0
Intensity StdDev,0.632456,,Surface,5,,Image 1,Surface contact Area - cd68,1,0
Intensity StdDev,0,,Surface,6,,Image 1,Surface contact Area - cd68,1,0
Intensity StdDev,0,,Surface,7,,Image 1,Surface contact Area - cd68,1,0
Intensity StdDev,0.640425,,Surface,1,,Image 1,Surface contact Area - cd68,1,1
Intensity StdDev,6.53884,,Surface,2,,Image 1,Surface contact Area - cd68,1,1
Intensity StdDev,0.815305,,Surface,3,,Image 1,Surface contact Area - cd68,1,1
Intensity StdDev,4.91198,,Surface,4,,Image 1,Surface contact Area - cd68,1,1
Intensity StdDev,4.91198,,Surface,5,,Image 1,Surface contact Area - cd68,1,1
Intensity StdDev,0.624761,,Surface,6,,Image 1,Surface contact Area - cd68,1,1
Intensity StdDev,6.54566,,Surface,7,,Image 1,Surface contact Area - cd68,1,1
Intensity StdDev,0,,Surface,1,,Image 1,Surface contact Area - cd68,1,2
Intensity StdDev,0.687184,,Surface,2,,Image 1,Surface contact Area - cd68,1,2
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,2
Intensity StdDev,1.77169,,Surface,4,,Image 1,Surface contact Area - cd68,1,2
Intensity StdDev,1.77169,,Surface,5,,Image 1,Surface contact Area - cd68,1,2
Intensity StdDev,0,,Surface,6,,Image 1,Surface contact Area - cd68,1,2
Intensity StdDev,0.687184,,Surface,7,,Image 1,Surface contact Area - cd68,1,2
Intensity StdDev,0.647936,,Surface,1,,Image 1,Surface contact Area - cd68,1,3
Intensity StdDev,4.69914,,Surface,2,,Image 1,Surface contact Area - cd68,1,3
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,3
Intensity StdDev,2.02483,,Surface,4,,Image 1,Surface contact Area - cd68,1,3
Intensity StdDev,2.02483,,Surface,5,,Image 1,Surface contact Area - cd68,1,3
Intensity StdDev,0.647936,,Surface,6,,Image 1,Surface contact Area - cd68,1,3
Intensity StdDev,4.69914,,Surface,7,,Image 1,Surface contact Area - cd68,1,3
Intensity StdDev,0.532293,,Surface,1,,Image 1,Surface contact Area - cd68,1,4
Intensity StdDev,2.17013,,Surface,2,,Image 1,Surface contact Area - cd68,1,4
Intensity StdDev,0.620657,,Surface,3,,Image 1,Surface contact Area - cd68,1,4
Intensity StdDev,2.99243,,Surface,4,,Image 1,Surface contact Area - cd68,1,4
Intensity StdDev,2.99243,,Surface,5,,Image 1,Surface contact Area - cd68,1,4
Intensity StdDev,0.530158,,Surface,6,,Image 1,Surface contact Area - cd68,1,4
Intensity StdDev,2.18268,,Surface,7,,Image 1,Surface contact Area - cd68,1,4
Intensity StdDev,0,,Surface,1,,Image 1,Surface contact Area - cd68,1,5
Intensity StdDev,0.51458,,Surface,2,,Image 1,Surface contact Area - cd68,1,5
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,5
Intensity StdDev,0.664784,,Surface,4,,Image 1,Surface contact Area - cd68,1,5
Intensity StdDev,0.664784,,Surface,5,,Image 1,Surface contact Area - cd68,1,5
Intensity StdDev,0,,Surface,6,,Image 1,Surface contact Area - cd68,1,5
Intensity StdDev,0,,Surface,7,,Image 1,Surface contact Area - cd68,1,5
Intensity StdDev,0.438228,,Surface,1,,Image 1,Surface contact Area - cd68,1,6
Intensity StdDev,0.704678,,Surface,2,,Image 1,Surface contact Area - cd68,1,6
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,6
Intensity StdDev,1.13433,,Surface,4,,Image 1,Surface contact Area - cd68,1,6
Intensity StdDev,1.13433,,Surface,5,,Image 1,Surface contact Area - cd68,1,6
Intensity StdDev,0.496904,,Surface,6,,Image 1,Surface contact Area - cd68,1,6
Intensity StdDev,1.09994,,Surface,7,,Image 1,Surface contact Area - cd68,1,6
Intensity StdDev,0.410326,,Surface,1,,Image 1,Surface contact Area - cd68,1,7
Intensity StdDev,0.728431,,Surface,2,,Image 1,Surface contact Area - cd68,1,7
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,7
Intensity StdDev,1.76126,,Surface,4,,Image 1,Surface contact Area - cd68,1,7
Intensity StdDev,1.76126,,Surface,5,,Image 1,Surface contact Area - cd68,1,7
Intensity StdDev,0.410326,,Surface,6,,Image 1,Surface contact Area - cd68,1,7
Intensity StdDev,0.728431,,Surface,7,,Image 1,Surface contact Area - cd68,1,7
Intensity StdDev,0,,Surface,1,,Image 1,Surface contact Area - cd68,1,8
Intensity StdDev,0,,Surface,2,,Image 1,Surface contact Area - cd68,1,8
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,8
Intensity StdDev,0,,Surface,4,,Image 1,Surface contact Area - cd68,1,8
Intensity StdDev,0,,Surface,5,,Image 1,Surface contact Area - cd68,1,8
Intensity StdDev,0,,Surface,6,,Image 1,Surface contact Area - cd68,1,8
Intensity StdDev,0,,Surface,7,,Image 1,Surface contact Area - cd68,1,8
Intensity StdDev,0.493919,,Surface,1,,Image 1,Surface contact Area - cd68,1,9
Intensity StdDev,1.46492,,Surface,2,,Image 1,Surface contact Area - cd68,1,9
Intensity StdDev,0.330565,,Surface,3,,Image 1,Surface contact Area - cd68,1,9
Intensity StdDev,1.87562,,Surface,4,,Image 1,Surface contact Area - cd68,1,9
Intensity StdDev,1.87562,,Surface,5,,Image 1,Surface contact Area - cd68,1,9
Intensity StdDev,0.493919,,Surface,6,,Image 1,Surface contact Area - cd68,1,9
Intensity StdDev,1.46492,,Surface,7,,Image 1,Surface contact Area - cd68,1,9
Intensity StdDev,0,,Surface,1,,Image 1,Surface contact Area - cd68,1,10
Intensity StdDev,0.5,,Surface,2,,Image 1,Surface contact Area - cd68,1,10
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,10
Intensity StdDev,0,,Surface,4,,Image 1,Surface contact Area - cd68,1,10
Intensity StdDev,0,,Surface,5,,Image 1,Surface contact Area - cd68,1,10
Intensity StdDev,0,,Surface,6,,Image 1,Surface contact Area - cd68,1,10
Intensity StdDev,0.5,,Surface,7,,Image 1,Surface contact Area - cd68,1,10
Intensity StdDev,0.442167,,Surface,1,,Image 1,Surface contact Area - cd68,1,11
Intensity StdDev,4.57781,,Surface,2,,Image 1,Surface contact Area - cd68,1,11
Intensity StdDev,1.17994,,Surface,3,,Image 1,Surface contact Area - cd68,1,11
Intensity StdDev,2.63181,,Surface,4,,Image 1,Surface contact Area - cd68,1,11
Intensity StdDev,2.63181,,Surface,5,,Image 1,Surface contact Area - cd68,1,11
Intensity StdDev,0.442167,,Surface,6,,Image 1,Surface contact Area - cd68,1,11
Intensity StdDev,4.57781,,Surface,7,,Image 1,Surface contact Area - cd68,1,11
Intensity StdDev,0,,Surface,1,,Image 1,Surface contact Area - cd68,1,12
Intensity StdDev,1.09393,,Surface,2,,Image 1,Surface contact Area - cd68,1,12
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,12
Intensity StdDev,3.34418,,Surface,4,,Image 1,Surface contact Area - cd68,1,12
Intensity StdDev,3.34418,,Surface,5,,Image 1,Surface contact Area - cd68,1,12
Intensity StdDev,0,,Surface,6,,Image 1,Surface contact Area - cd68,1,12
Intensity StdDev,1.09393,,Surface,7,,Image 1,Surface contact Area - cd68,1,12
Intensity StdDev,0.372678,,Surface,1,,Image 1,Surface contact Area - cd68,1,13
Intensity StdDev,0.590564,,Surface,2,,Image 1,Surface contact Area - cd68,1,13
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,13
Intensity StdDev,1.424,,Surface,4,,Image 1,Surface contact Area - cd68,1,13
Intensity StdDev,1.424,,Surface,5,,Image 1,Surface contact Area - cd68,1,13
Intensity StdDev,0.372678,,Surface,6,,Image 1,Surface contact Area - cd68,1,13
Intensity StdDev,0.590564,,Surface,7,,Image 1,Surface contact Area - cd68,1,13
Intensity StdDev,0.5,,Surface,1,,Image 1,Surface contact Area - cd68,1,14
Intensity StdDev,0,,Surface,2,,Image 1,Surface contact Area - cd68,1,14
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,14
Intensity StdDev,1.52753,,Surface,4,,Image 1,Surface contact Area - cd68,1,14
Intensity StdDev,1.52753,,Surface,5,,Image 1,Surface contact Area - cd68,1,14
Intensity StdDev,0.5,,Surface,6,,Image 1,Surface contact Area - cd68,1,14
Intensity StdDev,0,,Surface,7,,Image 1,Surface contact Area - cd68,1,14
Intensity StdDev,0.471405,,Surface,1,,Image 1,Surface contact Area - cd68,1,15
Intensity StdDev,0,,Surface,2,,Image 1,Surface contact Area - cd68,1,15
Intensity StdDev,1.22474,,Surface,3,,Image 1,Surface contact Area - cd68,1,15
Intensity StdDev,0,,Surface,4,,Image 1,Surface contact Area - cd68,1,15
Intensity StdDev,0,,Surface,5,,Image 1,Surface contact Area - cd68,1,15
Intensity StdDev,0.471405,,Surface,6,,Image 1,Surface contact Area - cd68,1,15
Intensity StdDev,0,,Surface,7,,Image 1,Surface contact Area - cd68,1,15
Intensity StdDev,0.394794,,Surface,1,,Image 1,Surface contact Area - cd68,1,16
Intensity StdDev,0,,Surface,2,,Image 1,Surface contact Area - cd68,1,16
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,16
Intensity StdDev,1.37251,,Surface,4,,Image 1,Surface contact Area - cd68,1,16
Intensity StdDev,1.37251,,Surface,5,,Image 1,Surface contact Area - cd68,1,16
Intensity StdDev,0.394794,,Surface,6,,Image 1,Surface contact Area - cd68,1,16
Intensity StdDev,0,,Surface,7,,Image 1,Surface contact Area - cd68,1,16
Intensity StdDev,0.40324,,Surface,1,,Image 1,Surface contact Area - cd68,1,17
Intensity StdDev,3.27939,,Surface,2,,Image 1,Surface contact Area - cd68,1,17
Intensity StdDev,0.111248,,Surface,3,,Image 1,Surface contact Area - cd68,1,17
Intensity StdDev,2.31411,,Surface,4,,Image 1,Surface contact Area - cd68,1,17
Intensity StdDev,2.31411,,Surface,5,,Image 1,Surface contact Area - cd68,1,17
Intensity StdDev,0.40324,,Surface,6,,Image 1,Surface contact Area - cd68,1,17
Intensity StdDev,3.27939,,Surface,7,,Image 1,Surface contact Area - cd68,1,17
Intensity StdDev,0.411974,,Surface,1,,Image 1,Surface contact Area - cd68,1,18
Intensity StdDev,0.818366,,Surface,2,,Image 1,Surface contact Area - cd68,1,18
Intensity StdDev,0.128019,,Surface,3,,Image 1,Surface contact Area - cd68,1,18
Intensity StdDev,1.94936,,Surface,4,,Image 1,Surface contact Area - cd68,1,18
Intensity StdDev,1.94936,,Surface,5,,Image 1,Surface contact Area - cd68,1,18
Intensity StdDev,0.411974,,Surface,6,,Image 1,Surface contact Area - cd68,1,18
Intensity StdDev,0.818366,,Surface,7,,Image 1,Surface contact Area - cd68,1,18
Intensity StdDev,0,,Surface,1,,Image 1,Surface contact Area - cd68,1,19
Intensity StdDev,0.471405,,Surface,2,,Image 1,Surface contact Area - cd68,1,19
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,19
Intensity StdDev,0.897527,,Surface,4,,Image 1,Surface contact Area - cd68,1,19
Intensity StdDev,0.897527,,Surface,5,,Image 1,Surface contact Area - cd68,1,19
Intensity StdDev,0,,Surface,6,,Image 1,Surface contact Area - cd68,1,19
Intensity StdDev,0.471405,,Surface,7,,Image 1,Surface contact Area - cd68,1,19
Intensity StdDev,0,,Surface,1,,Image 1,Surface contact Area - cd68,1,20
Intensity StdDev,0.471405,,Surface,2,,Image 1,Surface contact Area - cd68,1,20
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,20
Intensity StdDev,0.471405,,Surface,4,,Image 1,Surface contact Area - cd68,1,20
Intensity StdDev,0.471405,,Surface,5,,Image 1,Surface contact Area - cd68,1,20
Intensity StdDev,0,,Surface,6,,Image 1,Surface contact Area - cd68,1,20
Intensity StdDev,0.471405,,Surface,7,,Image 1,Surface contact Area - cd68,1,20
Intensity StdDev,0.527733,,Surface,1,,Image 1,Surface contact Area - cd68,1,21
Intensity StdDev,1.82712,,Surface,2,,Image 1,Surface contact Area - cd68,1,21
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,21
Intensity StdDev,2.35651,,Surface,4,,Image 1,Surface contact Area - cd68,1,21
Intensity StdDev,2.35651,,Surface,5,,Image 1,Surface contact Area - cd68,1,21
Intensity StdDev,0.527733,,Surface,6,,Image 1,Surface contact Area - cd68,1,21
Intensity StdDev,1.82712,,Surface,7,,Image 1,Surface contact Area - cd68,1,21
Intensity StdDev,0.517993,,Surface,1,,Image 1,Surface contact Area - cd68,1,22
Intensity StdDev,2.88963,,Surface,2,,Image 1,Surface contact Area - cd68,1,22
Intensity StdDev,1.57828,,Surface,3,,Image 1,Surface contact Area - cd68,1,22
Intensity StdDev,3.37938,,Surface,4,,Image 1,Surface contact Area - cd68,1,22
Intensity StdDev,3.37938,,Surface,5,,Image 1,Surface contact Area - cd68,1,22
Intensity StdDev,0.517993,,Surface,6,,Image 1,Surface contact Area - cd68,1,22
Intensity StdDev,2.88963,,Surface,7,,Image 1,Surface contact Area - cd68,1,22
Intensity StdDev,0.502914,,Surface,1,,Image 1,Surface contact Area - cd68,1,23
Intensity StdDev,2.67718,,Surface,2,,Image 1,Surface contact Area - cd68,1,23
Intensity StdDev,2.9638,,Surface,3,,Image 1,Surface contact Area - cd68,1,23
Intensity StdDev,2.97958,,Surface,4,,Image 1,Surface contact Area - cd68,1,23
Intensity StdDev,2.97958,,Surface,5,,Image 1,Surface contact Area - cd68,1,23
Intensity StdDev,0.402269,,Surface,6,,Image 1,Surface contact Area - cd68,1,23
Intensity StdDev,1.53857,,Surface,7,,Image 1,Surface contact Area - cd68,1,23
Intensity StdDev,0.467164,,Surface,1,,Image 1,Surface contact Area - cd68,1,24
Intensity StdDev,1.66549,,Surface,2,,Image 1,Surface contact Area - cd68,1,24
Intensity StdDev,1.39971,,Surface,3,,Image 1,Surface contact Area - cd68,1,24
Intensity StdDev,2.07923,,Surface,4,,Image 1,Surface contact Area - cd68,1,24
Intensity StdDev,2.07923,,Surface,5,,Image 1,Surface contact Area - cd68,1,24
Intensity StdDev,0.467164,,Surface,6,,Image 1,Surface contact Area - cd68,1,24
Intensity StdDev,1.66549,,Surface,7,,Image 1,Surface contact Area - cd68,1,24
Intensity StdDev,0.332705,,Surface,1,,Image 1,Surface contact Area - cd68,1,25
Intensity StdDev,5.07691,,Surface,2,,Image 1,Surface contact Area - cd68,1,25
Intensity StdDev,0.0915385,,Surface,3,,Image 1,Surface contact Area - cd68,1,25
Intensity StdDev,3.58068,,Surface,4,,Image 1,Surface contact Area - cd68,1,25
Intensity StdDev,3.58068,,Surface,5,,Image 1,Surface contact Area - cd68,1,25
Intensity StdDev,0.332705,,Surface,6,,Image 1,Surface contact Area - cd68,1,25
Intensity StdDev,4.33412,,Surface,7,,Image 1,Surface contact Area - cd68,1,25
Intensity StdDev,0.433013,,Surface,1,,Image 1,Surface contact Area - cd68,1,26
Intensity StdDev,0.5,,Surface,2,,Image 1,Surface contact Area - cd68,1,26
Intensity StdDev,0.433013,,Surface,3,,Image 1,Surface contact Area - cd68,1,26
Intensity StdDev,0.707107,,Surface,4,,Image 1,Surface contact Area - cd68,1,26
Intensity StdDev,0.707107,,Surface,5,,Image 1,Surface contact Area - cd68,1,26
Intensity StdDev,0.433013,,Surface,6,,Image 1,Surface contact Area - cd68,1,26
Intensity StdDev,0.5,,Surface,7,,Image 1,Surface contact Area - cd68,1,26
Intensity StdDev,0.588036,,Surface,1,,Image 1,Surface contact Area - cd68,1,27
Intensity StdDev,2.34717,,Surface,2,,Image 1,Surface contact Area - cd68,1,27
Intensity StdDev,0.807206,,Surface,3,,Image 1,Surface contact Area - cd68,1,27
Intensity StdDev,3.74664,,Surface,4,,Image 1,Surface contact Area - cd68,1,27
Intensity StdDev,3.74664,,Surface,5,,Image 1,Surface contact Area - cd68,1,27
Intensity StdDev,0.588036,,Surface,6,,Image 1,Surface contact Area - cd68,1,27
Intensity StdDev,2.34717,,Surface,7,,Image 1,Surface contact Area - cd68,1,27
Intensity StdDev,0.663577,,Surface,1,,Image 1,Surface contact Area - cd68,1,28
Intensity StdDev,3.25124,,Surface,2,,Image 1,Surface contact Area - cd68,1,28
Intensity StdDev,0.839508,,Surface,3,,Image 1,Surface contact Area - cd68,1,28
Intensity StdDev,3.0966,,Surface,4,,Image 1,Surface contact Area - cd68,1,28
Intensity StdDev,3.0966,,Surface,5,,Image 1,Surface contact Area - cd68,1,28
Intensity StdDev,0.663577,,Surface,6,,Image 1,Surface contact Area - cd68,1,28
Intensity StdDev,3.25124,,Surface,7,,Image 1,Surface contact Area - cd68,1,28
Intensity StdDev,0.372678,,Surface,1,,Image 1,Surface contact Area - cd68,1,29
Intensity StdDev,0.493007,,Surface,2,,Image 1,Surface contact Area - cd68,1,29
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,29
Intensity StdDev,1.84654,,Surface,4,,Image 1,Surface contact Area - cd68,1,29
Intensity StdDev,1.84654,,Surface,5,,Image 1,Surface contact Area - cd68,1,29
Intensity StdDev,0.372678,,Surface,6,,Image 1,Surface contact Area - cd68,1,29
Intensity StdDev,0.493007,,Surface,7,,Image 1,Surface contact Area - cd68,1,29
Intensity StdDev,0.842102,,Surface,1,,Image 1,Surface contact Area - cd68,1,30
Intensity StdDev,1.55549,,Surface,2,,Image 1,Surface contact Area - cd68,1,30
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,30
Intensity StdDev,4.11671,,Surface,4,,Image 1,Surface contact Area - cd68,1,30
Intensity StdDev,4.11671,,Surface,5,,Image 1,Surface contact Area - cd68,1,30
Intensity StdDev,0.842102,,Surface,6,,Image 1,Surface contact Area - cd68,1,30
Intensity StdDev,1.55549,,Surface,7,,Image 1,Surface contact Area - cd68,1,30
Intensity StdDev,0.619124,,Surface,1,,Image 1,Surface contact Area - cd68,1,31
Intensity StdDev,2.18519,,Surface,2,,Image 1,Surface contact Area - cd68,1,31
Intensity StdDev,0,,Surface,3,,Image 1,Surface contact Area - cd68,1,31
Intensity StdDev,6.22935,,Surface,4,,Image 1,Surface contact Area - cd68,1,31
Intensity StdDev,6.22935,,Surface,5,,Image 1,Surface contact Area - cd68,1,31
Intensity StdDev,0.618985,,Surface,6,,Image 1,Surface contact Area - cd68,1,31
Intensity StdDev,2.2156,,Surface,7,,Image 1,Surface contact Area - cd68,1,31
